address,value_out,value_in,balance,degree,degree_in,degree_out,max_value,min_value,mean_value,std_value,median_value,label,avg_in_tx_interval,min_value_out
0xce020c1b886bd3651c4828319dde2575fb7e00da,27.43889579,27.44309579,-0.0042000000000008,6,5,1,27.43889579,1.00131528,9.146998596666668,9.406957809059053,5.723390255,1,0,0
0xce02506cc742ae7bcf75f0725b05f4addfc9403d,45.69936231,45.70005531,-0.0006930000000053,7,6,1,45.69936231,0.02838812,13.057059660000002,16.468114045970438,5.0,1,0,0
0xce02d501bb83f17a765b9e5729cd32521ef071b1,33.239999999999995,33.226532998728615,0.0134670012713797,17,13,4,17.05,0.0001,3.909796058748742,5.77212392273845,1.0,1,0,0
0xce038f65575f854525c20aa8ef4048e3a9cbc14a,14.04,14.092569493698171,-0.0525694936981722,9,7,2,9.985,0.0140625136981715,3.125841054855352,3.986666448661447,0.11583064,1,0,0
0xce0a62249ed1fc7d027cc6d62a55d72030ae0832,118.9191703996304,119.0168435016304,-0.0976731020000016,26,13,13,87.58881863,0.0,9.15138515004849,16.545514532408838,7.067471699815192,1,0,0
0xce0aa8921ef80242f03ae1824e31ccf912ba1eb1,191.71740608366497,191.7546420836649,-0.0372359999999503,29,20,10,100.0651841799902,0.0,13.223174074735516,23.02602341197326,5.0,1,0,0
0xce0b1630a8784407f68184789b64a477d1345890,4.84,4.84907216,-0.0090721600000005,6,5,1,4.84,0.01143,1.61484536,2.1547858962989443,0.5125,1,0,0
0xce0b17dd7975524efadc097ccc2efefba3b19e89,40.56,40.60835216,-0.0483521599999932,12,5,7,25.0,0.03,6.764029346666667,6.392112569140466,5.125,1,0,0
0xce0cae825de6c6939dc05f46a40065006b849d50,41.528618220000006,41.53861822,-0.009999999999998,7,5,2,41.528618220000006,0.0,11.866748062857145,14.268663390206797,5.0,1,0,0
0xce0d99f1772f90a558368e566e81689c357e9047,55.0729021,55.0736371,-0.0007349999999988,7,6,1,55.0729021,0.01620422,15.735219885714288,19.893879784140427,5.0,1,0,0
0xce0e0edee71095df57919dd6387e3ae5549ef05a,27.07827897,17.12930897,9.94897,5,4,1,27.07827897,0.01,8.841517587999999,10.96332877189451,6.12430897,1,0,0
0xce0e4be6a8d295be2c6b65e6ded1484dd34cdb40,50.31294319,50.31714319,-0.0042000000000044,10,9,1,50.31294319,0.01,10.063008638,14.535447130836678,6.834454405000001,1,0,0
0xce322d2506cd7ced3f1754d1ffb483225e29bb2b,2120.1623369778367,429.0,1691.1623369778367,230,8,222,360.0,0.0,11.083314508599289,40.10260248146079,0.390825,1,0,0
0xce52d38539e1e557f184f1073a59f69c9ba95f28,68.59664000000001,68.6,-0.0033599999999864,8,4,4,38.0,0.5,17.14958,10.762881357958271,19.0,1,0,0
0xce686d019e6f692af646a8df3bfe789da97a484f,3.28007667,3.2874,-0.0073233300000001,9,2,7,3.0,0.2874,0.72971963,0.8566910183260544,0.47,1,0,0
0xce7cf36d9b8bcacd4c80024a10aadd8f7d1173a2,55.06634100669146,6.11185142577476,48.9544895809167,28,2,26,15.813659033162688,0.0,2.184935444016651,4.100919981217141,0.7763409867643857,1,0,0
0xce82f4195c47110978099f86d2b33a8135f71974,15.52676703,15.52762803,-0.0008609999999986,21,20,1,15.52676703,0.03,1.478780717142857,3.2597270433862424,0.51,1,0,0
0xce9b5ff07f47bacf0811bf0dae6580e4987dc2b7,0.01,0.001,0.009,13,1,12,0.01,0.0,0.0008461538461538,0.0027642405179408,0.0,1,0,0
0xce9e24dffdb3dc08efe33ad3db858576c3f27d5d,0.1522716766576925,13.149842314932034,-12.99757063827434,20,15,5,5.65999433,0.000959229,0.6651056995794862,1.3084344611781809,0.0844999999999999,1,0,0
0xcea855fa322f01f15a965f55cc6cdeadb9ae59f7,0.0,0.0,0.0,64,63,0,0.02071892,0.0,0.000323733125,0.0025898649999999,0.0,1,0,0
0xcEe56C3d77d814d29b9410c0f74c12781fcE03ff,0.0,0.0,0.0,17,0,0,21.45502125,0.011,2.524144852941176,5.379804065590669,0.5,1,0,0
0xceebb2d0cdc85e9774a232bab74c45fc883c15e4,18.19169378,18.19255478,-0.0008609999999968,23,22,1,18.19169378,0.0001,1.5819238504347828,3.874540063683397,0.5,1,0,0
0xcF0355AB843E4214dF370E41239A0B638F251e8F,0.0,0.0,0.0,134,0,0,19.64851,0.0,0.6027742833444282,2.1655697127800098,0.0,1,0,0
0xcf104286820fe18cfe98a6c57bb0732a4606c81e,3.202915929,3.207492159,-0.0045762300000005,25,8,17,3.027645216,0.0,0.25641632352,0.8340984713808964,0.0,1,0,0
0xcF13d8561e589d41794948A56781f23132Ec31b7,0.0,0.0,0.0,5,0,0,2.770023859,0.0,1.1081821617999998,1.339872815700864,0.21222096,1,0,0
0xcf1d62627baf1a84bed11e30cf6cdae0f1b5c296,7.6843308,7.6851918,-0.0008610000000004,5,4,1,7.6843308,0.5,3.07390452,3.220041699739063,1.4451918,1,0,0
0xcf1e4c2899ed260dcc68da9bbd986d8ea1c740d9,0.0,0.0,0.0,7,6,0,0.0,0.0,0.0,0.0,0.0,1,0,0
0xcf45624eb75be6252402312d030a7d3e04c557ef,11.213750471389952,0.1612240089071111,11.052526462482842,20,3,17,7.0,0.0,0.5687487240148531,1.7711301946549622,0.0,1,0,0
0xcf4A6C97B06Cc150C7B4AE06127d53Cd70864e04,0.0,0.0,0.0,9,0,0,2.5,0.5,0.9514624344444444,0.7320429607239854,0.504,1,0,0
0xcf70c00655ec4356005983420b7adc866316713b,8.05,8.135986726,-0.0859867259999997,10,9,1,8.05,0.016642174,1.6185986726,2.3134064232211227,1.0,1,0,0
0xcf76791cea28310b1ca53ab3eb62823c7b55de47,3.322348810339907,3.323263985127959,-0.000915174788052,18,17,1,3.322348810339907,0.069,0.3692007108593259,0.7643300287541619,0.125,1,0,0
0xcf7b33aac3872fcf6f1696624d04308aa9b6520c,7.1119700748615164,7.087999999999999,0.0239700748615172,73,64,9,6.658490388885922,0.0,0.1945201380118016,0.775480480666874,0.069,1,0,0
0xcf7F7943FdD64838cfd6418345651D5f8081dACc,0.0,0.0,0.0,7,0,0,0.8,0.009139,0.2967002328571429,0.3245434206241556,0.180963,1,0,0
0xcf88e517342aa1b0e17dee16d141e5093e4c5de5,7.42325,7.4297269901,-0.0064769900999994,25,7,18,5.8,0.0,0.594119079604,1.3408754561577358,0.01436457,1,0,0
0xCfAb6Ae6D403fE4d1500756B301028162b670355,0.0,0.0,0.0,7,0,0,0.599139,0.091,0.2257539999999999,0.1715844306408169,0.2,1,0,0
0xcfb92a9d628faf3ea43aba0ef087bffefc31c2ed,80.39719871670148,5.07819242,75.31900629670149,10,6,4,80.39719871670148,0.0,8.54753911367015,25.25022990986973,0.9,1,0,0
0xcfc84de17cc9564ab12871d4e9f911b74b44e9b2,113.11601932414256,3.60946441596744,109.50655490817512,164,13,153,45.40865194463296,0.0,0.711740754512866,5.032554998167851,0.0,1,0,0
0xcfde4df46cf406324f3c53c9a72fd3517ede6bbb,3.182614609397407,3.1967290543974065,-0.0141144449999996,73,64,9,1.4602919581479363,0.00286972,0.0873882693670522,0.1839203487562427,0.031033304,1,0,0
0xcfeb62a98a9ea19c2701c13e9a728408defb6a56,6.979929622680156,7.024365622680155,-0.0444359999999992,37,27,10,6.700772622680155,0.0040137,0.3784944660908191,1.1453068041640742,0.11188,1,0,0
0xd0206f494e1834a0ad76b202bebfc916317884cb,156.47483883336477,155.9884408212879,0.4863980120768758,121,118,3,153.13735810336476,0.0011,2.582341154170683,14.543627409150082,0.54189807,1,0,0
0xd033262c4E1E9d1c27bdC5EF04B446C17Cd478ff,0.0,0.0,0.0,8,0,0,15.36816904,0.00419,3.852785135,6.507169445185653,0.5,1,0,0
0xd04e3c599d6a2995869eb91bb7d3c06ffe859fb6,35.18287267089887,35.18656867089887,-0.003696000000005,16,8,8,32.59906800089887,0.00820636,4.398090083862359,9.564306554458534,0.099055155,1,0,0
0xd0acac843aaab4cef20b322405405e67e90147d1,24.957024556664244,24.96046855666424,-0.0034439999999982,28,24,4,22.029964422664243,0.00228183386424,1.7827676111903032,4.278996763429621,0.6095899715,1,0,0
0xd0c50c8d499967a15fcbbb23e0b9f58b8358f329,64.62222515799999,64.62457760000001,-0.0023524420000171,26,13,13,31.0,0.0008245,4.971030875307692,7.764265267031999,3.25491521,1,0,0
0xd0cc2b24980cbcca47ef755da88b220a82291407,366.92118982,367.2131298011429,-0.2919399811429457,87,21,66,266.0,0.0,8.438325512886701,39.44348134131798,0.0,1,0,0
0xd0d68941509f4231c88e4c204df6bdca05cc6506,15.128386242122495,13.5761141430476,1.5522720990748944,231,72,159,6.912685551285835,0.0,0.1242619064293077,0.5631480208647148,0.01,1,0,0
0xd0e929ea70a916e53b4606d7ea5280cb0ddaf7d1,0.99222,1.33,-0.3377800000000001,27,4,23,1.2,0.0,0.0860081481481481,0.2424172726937684,0.0,1,0,0
0xd1014b048deef8529f55d2db0059f8760cf51a8b,15.560381089999998,15.564686090000002,-0.004305000000004,12,7,5,11.460381089999998,0.005,2.5937555983333334,3.294343430004901,1.38837624,1,0,0
0xd1154cd414a1274bf5c2d647bf1c55e9a66e04d8,9.800317111893769,8.80184294931858,0.9984741625751888,10,7,3,9.7,0.0030600312699712,1.860216006121235,3.097405590047769,0.545,1,0,0
0xd11d565ba23b523ef7737aa24bdbb75a06521d87,8.76446205,8.765323050000001,-0.0008610000000004,13,12,1,8.76446205,0.069895,1.3484450076923078,2.256058338735695,0.6,1,0,0
0xd123c0b9c52af99421765bf129cee22fec0c66be,8.279394570000001,8.28527657,-0.0058819999999997,12,10,2,6.599559,0.005,1.3803892616666669,1.835106487936016,1.0,1,0,0
0xd128cf7712ec227d55a0fdf8d3673e97a614dfdd,132.60522587279914,41.131593024236594,91.47363284856254,126,4,122,42.4883346050592,0.0,1.3788636420399665,5.267613541992101,0.0,1,0,0
0xd13b2d98852df7191f2004ee183a7a1a352e11e9,422.26067495,419.7777771183064,2.482897831693606,236,59,177,111.63621479,0.0,3.567959542662315,16.156711172666196,0.0,1,0,0
0xd13feb17b475a85dc0ae02155bca8be7937f0725,39.28312693330253,39.54,-0.2568730666974659,101,87,14,31.1,0.0,0.7804269993396293,3.492955936244774,0.1,1,0,0
0xd153f809f302e1a699f14d25912fceff06ab7aea,188.72276694875995,189.03414545722595,-0.3113785084660208,15,3,12,100.0,0.694735553597321,25.183794160399053,33.95341283468936,10.0,1,0,0
0xd1611ddb20f1819c6506868530328f32d3317981,20.46213887,20.48116487,-0.0190259999999966,21,9,12,9.0,0.08013681,1.9496811304761907,2.635185409728871,0.95,1,0,0
0xd189e256bcf1ca98804a13928dd3ded37f8ca08d,0.967,0.09217894,0.8748210599999999,9,1,8,0.967,0.0,0.1176865488888889,0.3199482073076696,0.0,1,0,0
0xd19f3f06ee7043e8b5311653c1dc7409621fdc99,38.181595602297314,38.18334023035747,-0.0017446280601589,204,201,3,38.08159560229731,0.0,0.3743379207483077,2.688172043236358,0.12,1,0,0
0xd1a64a4486dbedc49b4c361e6aab35a3c6d2a796,13.212115659999998,13.212640659999998,-0.0005249999999996,6,4,2,9.521580449999998,0.69106021,4.404126053333333,4.099718064847484,2.845362105,1,0,0
0xd1b3f1117928981ef6f42139f575ee34784b016b,7.7684606,7.7693216,-0.0008610000000004,7,6,1,7.7684606,0.0123553,2.219683171428572,2.810672548429728,0.55,1,0,0
0xd1dc670608c00e8e6378062b48ef5911b068ae3d,134.0364756921012,133.2855971554013,0.7508785366999007,58,17,41,90.0,0.0,4.609001255991422,16.365201976896582,0.0,1,0,0
0xD1e12869F076f1fC88CeD475144D372988bD6B97,0.0,0.0,0.0,23,0,0,14.403230977520598,0.004139,1.2418000871757042,3.038116340892832,0.5,1,0,0
0xd1fef5633589b75b8961fcc19ee94f07bf9f34f2,0.024407019,0.0849999999999999,-0.0605929809999999,10,2,8,0.045,0.0,0.0109407018999999,0.0177871121752668,0.0,1,0,0
0xd23246CD9Ff107083b1E246F2C26Ae447ab65Be5,0.0,0.0,0.0,42,0,0,12.642072,0.02264632,0.857468119047619,1.9995860898193167,0.4499999999999999,1,0,0
0xd2418a41a708676c450117ca1592ebf435f01ee7,11.21149,11.58346174566612,-0.3719717456661193,18,12,6,9.25,0.01531,1.266386208092562,2.0821048593764804,0.999325,1,0,0
0xd2424144412a50d872dcad3a21eef2dbce43fd38,15.02081725848263,15.030309258482628,-0.009491999999998,23,20,3,5.12081725848263,0.00197395,1.306570718128924,1.7712187070389995,0.57,1,0,0
0xd264fa72cc12690e1cbca5052c803d28574bbf43,60.89023633489518,40.849908,20.04032833489518,166,7,163,40.0,0.0,0.6128924357523806,4.007042725563211,0.0,1,0,0
0xd26cd761f7474661ffb0ae0338a638a98e9bfadd,2.74,2.76690671,-0.02690671,8,7,1,2.74,0.005,0.6883633387500001,0.905147956099269,0.49637527,1,0,0
0xd27f5994bc5d49a7af593a8b2fc3ee2f8c2fd296,1.35,1.3509999999999998,-0.0009999999999996,8,7,1,1.35,0.15,0.337625,0.4094379204644895,0.2,1,0,0
0xd28232ccc22eb037394dc71a6a4274260a965920,190.34776252,190.34986252000004,-0.0021000000000412,14,9,5,108.54688322,0.3660950191787845,27.192687502857144,27.057080883456365,21.70798796,1,0,0
0xd2866cfc6136afeeaef74af16ff499a9d862dc2a,280.6675476577777,280.7331706577777,-0.0656230000000164,60,43,17,35.81984238143204,0.000768,9.356678638592587,10.647681195059812,3.5624046241517417,1,0,0
0xd289bc0a919e75b824f4dfc376e9f24c119ed3f3,3.7453543,3.7550973,-0.0097430000000002,9,5,4,1.65538426,0.1,0.8333835111111111,0.5693826017105653,0.58860004,1,0,0
